ID	Chromosome	Start	Stop	Symbol	Biotype
ENSMUSG00000030741	7	126370060	126377450	Spns1	protein_coding
ENSMUSG00000104491	3	45775933	45776191	Gm32340	processed_pseudogene
ENSMUSG00000038459	7	84109356	84151893	Abhd17c	protein_coding
ENSMUSG00000062515	3	10204088	10208576	Fabp4	protein_coding
ENSMUSG00000084874	4	107760025	107760465	Gm12906	processed_pseudogene
ENSMUSG00000020116	11	17203198	17211568	Pno1	protein_coding
ENSMUSG00000107306	5	74985856	74989066	Gm42577	TEC
ENSMUSG00000101429	1	57200645	57214993	BC055402	lincRNA
ENSMUSG00000035228	7	5020553	5060785	Ccdc106	protein_coding
ENSMUSG00000086847	5	119685095	119691218	Tbx3os2	lincRNA
ENSMUSG00000097250	3	83773853	83789956	Gm26771	antisense
ENSMUSG00000087195	4	107765080	107770601	Gm12907	lincRNA
ENSMUSG00000101004	1	133529479	133530270	Gm8596	processed_pseudogene
ENSMUSG00000027996	3	83766321	83774316	Sfrp2	protein_coding
ENSMUSG00000107053	5	119805329	119807869	1700021F13Rik	lincRNA
ENSMUSG00000047988	11	97490783	97500340	4933428G20Rik	protein_coding
ENSMUSG00000107728	6	134605234	134607681	Gm43949	lincRNA
ENSMUSG00000074206	3	138341775	138358861	Adh6b	protein_coding
ENSMUSG00000049807	11	97415533	97502402	Arhgap23	protein_coding
ENSMUSG00000106795	5	119828448	119831920	Gm43050	lincRNA
ENSMUSG00000101791	1	121355116	121359900	2210011K15Rik	lincRNA
ENSMUSG00000031221	X	100494291	100516125	Igbp1	protein_coding
ENSMUSG00000110972	9	44179047	44180701	RP23-162P10.2	TEC
ENSMUSG00000078650	11	101367561	101377903	G6pc	protein_coding
ENSMUSG00000017376	11	78567168	78697373	Nlk	protein_coding
ENSMUSG00000081605	16	38512565	38514296	Gm15953	processed_pseudogene
ENSMUSG00000083544	X	75915216	75916526	Oat-rs1	processed_pseudogene
ENSMUSG00000102258	2	15056713	15059473	Gm38257	TEC
ENSMUSG00000002846	16	38498347	38522663	Timmdc1	protein_coding
ENSMUSG00000085598	X	75916131	75930227	Gm14715	lincRNA
ENSMUSG00000033953	11	17159263	17200375	Ppp3r1	protein_coding
ENSMUSG00000111863	2	36731902	36737642	Olfr347	protein_coding
ENSMUSG00000039483	2	30823097	30830333	Asb6	protein_coding
ENSMUSG00000026707	2	14995131	15055069	Nsun6	protein_coding
ENSMUSG00000060402	7	34674468	34812711	Chst8	protein_coding
ENSMUSG00000084978	11	108181850	108194126	Gm11655	antisense
ENSMUSG00000006127	11	75630988	75648871	Inpp5k	protein_coding
ENSMUSG00000102607	1	39419048	39419932	Gm37265	TEC
ENSMUSG00000086078	11	107994022	107994631	Gm11657	antisense
ENSMUSG00000033436	X	134804145	134809221	Armcx2	protein_coding
ENSMUSG00000104511	3	46413402	46414120	Gm18843	processed_pseudogene
ENSMUSG00000050965	11	107933387	108343928	Prkca	protein_coding
ENSMUSG00000111820	9	83678081	83687525	RP23-101D11.3	lincRNA
ENSMUSG00000109129	7	5015496	5033097	Gm44973	protein_coding
ENSMUSG00000001289	15	102326116	102331873	Pfdn5	protein_coding
ENSMUSG00000001909	8	84686307	84699808	Trmt1	protein_coding
ENSMUSG00000044029	16	58888308	58892063	Olfr178	protein_coding
ENSMUSG00000101129	1	57291425	57292401	Gm5254	processed_pseudogene
ENSMUSG00000100155	9	83691475	83693223	Gm2109	lincRNA
ENSMUSG00000109549	7	5054472	5055000	Gm38941	unitary_pseudogene
ENSMUSG00000081800	2	158468169	158468360	Gm14200	processed_pseudogene
ENSMUSG00000043290	7	5034439	5038446	Zfp784	protein_coding
ENSMUSG00000080180	11	78576237	78577355	Gm17235	processed_pseudogene
ENSMUSG00000108593	7	3928853	3932849	Gm44581	lincRNA
ENSMUSG00000084022	X	162844838	162845523	Gm16459	processed_pseudogene
ENSMUSG00000082110	11	78585161	78585555	Gm11196	processed_pseudogene
ENSMUSG00000028195	3	145646976	145649981	Cyr61	protein_coding
ENSMUSG00000034940	11	83964428	84044578	Synrg	protein_coding
ENSMUSG00000033623	5	108461232	108506976	Pcgf3	protein_coding
ENSMUSG00000086604	7	5046949	5057116	Gm15510	antisense
ENSMUSG00000108765	7	3933518	3934394	Gm44580	processed_pseudogene
ENSMUSG00000103373	13	48542644	48545033	Gm37238	TEC
ENSMUSG00000082539	X	162845825	162846266	Gm15207	processed_pseudogene
ENSMUSG00000056436	2	76353942	76360450	Cyct	protein_coding
ENSMUSG00000044405	2	158502612	158508198	Adig	protein_coding
ENSMUSG00000108712	7	3956240	3957071	Gm3189	processed_pseudogene
ENSMUSG00000100746	Y	88140408	88141103	Gm28716	unprocessed_pseudogene
ENSMUSG00000108505	7	3981150	3982877	1700095K22Rik	lincRNA
ENSMUSG00000099675	Y	88177283	88177597	Gm28717	processed_pseudogene
ENSMUSG00000034000	1	94020451	94028334	Neu4	protein_coding
ENSMUSG00000080193	X	74872196	74872435	Gm14756	processed_pseudogene
ENSMUSG00000002763	17	46711463	46725541	Pex6	protein_coding
ENSMUSG00000020368	11	50293961	50325673	Canx	protein_coding
ENSMUSG00000024402	17	35203165	35205351	Lta	protein_coding
ENSMUSG00000021381	13	48662998	48666507	Barx1	protein_coding
ENSMUSG00000013593	1	171234853	171251388	Ndufs2	protein_coding
ENSMUSG00000105632	5	101810492	101812075	Gm43272	TEC
ENSMUSG00000026609	1	188262023	188965041	Ush2a	protein_coding
ENSMUSG00000104966	5	101783078	101785671	Gm43273	TEC
ENSMUSG00000094356	6	70143593	70144166	Igkv8-28	IG_V_gene
ENSMUSG00000052848	5	111581422	111604932	C130026L21Rik	lincRNA
ENSMUSG00000029330	5	101765130	101823858	Cds1	protein_coding
ENSMUSG00000032262	9	83778692	83806277	Elovl4	protein_coding
ENSMUSG00000083344	7	3983787	3984185	Gm7363	processed_pseudogene
ENSMUSG00000082093	7	3993239	3993518	Gm15928	processed_pseudogene
ENSMUSG00000074625	2	158512796	158550762	Arhgap40	protein_coding
ENSMUSG00000111581	10	48682690	48682973	RP23-257B9.1	processed_pseudogene
ENSMUSG00000031987	8	124908587	124949324	Egln1	protein_coding
ENSMUSG00000101770	Y	88179006	88182351	Gm28718	lincRNA
ENSMUSG00000104833	5	111593616	111594284	Gm42489	lincRNA
ENSMUSG00000111704	10	48810278	48810481	RP23-257B9.2	processed_pseudogene
ENSMUSG00000081834	2	91523580	91523884	Gm13770	processed_pseudogene
ENSMUSG00000111298	10	48852431	48853526	RP23-53O16.1	processed_pseudogene
ENSMUSG00000090553	1	133603871	133610291	Snrpe	protein_coding
ENSMUSG00000111433	10	48868578	48870245	RP23-53O16.2	TEC
ENSMUSG00000111486	10	48910116	48910533	RP23-53O16.3	TEC
ENSMUSG00000097016	7	84152140	84195115	Gm26708	bidirectional_promoter_lncRNA
ENSMUSG00000111374	10	49094006	49094729	RP23-433H22.3	processed_pseudogene
ENSMUSG00000083628	X	26286977	26310044	Gm2030	protein_coding
ENSMUSG00000108622	7	44236177	44243191	Gm36864	lincRNA
ENSMUSG00000097519	1	57359222	57377544	4930558J18Rik	lincRNA
ENSMUSG00000090951	16	58924707	58928755	Olfr181	protein_coding
ENSMUSG00000086496	2	158595472	158610723	Gm14204	processed_transcript
ENSMUSG00000100459	1	138640095	138682077	Gm5833	lincRNA
ENSMUSG00000092173	7	7706858	7720205	Vmn2r-ps38	unprocessed_pseudogene
ENSMUSG00000056820	8	125012997	125034192	Tsnax	protein_coding
ENSMUSG00000110832	10	49799325	49801079	RP24-421G4.2	TEC
ENSMUSG00000090919	3	46442197	46448219	Pabpc4l	protein_coding
ENSMUSG00000036500	1	87124973	87127912	Akp3	protein_coding
ENSMUSG00000035478	10	80392539	80399550	Mbd3	protein_coding
ENSMUSG00000090629	16	58914285	58929392	Olfr180	protein_coding
ENSMUSG00000047098	14	55591708	55603693	Rnf31	protein_coding
ENSMUSG00000099643	Y	88214304	88217542	Gm29162	lincRNA
ENSMUSG00000090306	3	138374121	138395002	Adh6-ps1	transcribed_unprocessed_pseudogene
ENSMUSG00000037771	2	158610767	158615748	Slc32a1	protein_coding
ENSMUSG00000039220	17	35916434	35932283	Ppp1r10	protein_coding
ENSMUSG00000032338	9	58823412	58863175	Hcn4	protein_coding
ENSMUSG00000110683	8	125018826	125019171	RP23-356I16.2	processed_pseudogene
ENSMUSG00000086889	13	48871112	48875460	Phf2os1	antisense
ENSMUSG00000041135	4	16122733	16163647	Ripk2	protein_coding
ENSMUSG00000084916	11	108377877	108381093	Gm11656	sense_intronic
ENSMUSG00000082251	2	36768688	36769260	Gm13438	processed_pseudogene
ENSMUSG00000038323	1	57377620	57385423	1700066M21Rik	protein_coding
ENSMUSG00000087563	2	158610910	158611820	Gm14205	antisense
ENSMUSG00000017418	2	15049395	15082456	Arl5b	protein_coding
ENSMUSG00000026285	1	94038305	94052553	Pdcd1	protein_coding
ENSMUSG00000025500	7	141209992	141214080	Lmntd2	protein_coding
ENSMUSG00000005373	5	135089890	135138382	Mlxipl	protein_coding
ENSMUSG00000062873	10	78875540	78882266	Olfr1355	protein_coding
ENSMUSG00000096168	14	53312904	53313422	Trav5n-4	TR_V_gene
ENSMUSG00000049315	2	36784213	36789998	Olfr348	protein_coding
ENSMUSG00000024728	19	11139664	11165320	1700025F22Rik	protein_coding
ENSMUSG00000111551	10	49826270	49830115	RP24-444M16.3	processed_pseudogene
ENSMUSG00000076900	14	54190946	54191005	Traj29	TR_J_gene
ENSMUSG00000103152	1	138689524	138689845	Gm8790	processed_pseudogene
ENSMUSG00000102589	3	46621121	46621362	Gm37445	processed_pseudogene
ENSMUSG00000082076	X	158150096	158151179	Gm8659	processed_pseudogene
ENSMUSG00000095370	14	53318798	53319284	Trav6n-7	TR_V_gene
ENSMUSG00000094673	10	78913171	78920399	Olfr1354	protein_coding
ENSMUSG00000105579	5	99039063	99171421	Gm43251	lincRNA
ENSMUSG00000090758	11	120689146	120709447	Gm17178	antisense
ENSMUSG00000103470	12	115412927	115413123	Gm38184	IG_V_pseudogene
ENSMUSG00000024403	17	35233660	35238767	Atp6v1g2	protein_coding
ENSMUSG00000076901	14	54191661	54191725	Traj28	TR_J_gene
ENSMUSG00000035891	15	86139128	86186141	Cerk	protein_coding
ENSMUSG00000110973	10	49955660	49955981	RP23-257B9.3	processed_pseudogene
ENSMUSG00000037761	2	158624888	158639211	Actr5	protein_coding
ENSMUSG00000111142	10	49980034	49981881	RP24-330D16.1	TEC
ENSMUSG00000034329	11	86058138	86201193	Brip1	protein_coding
ENSMUSG00000110779	10	50292646	50296142	RP23-285L15.1	TEC
ENSMUSG00000084336	2	90116187	90121412	Olfr1267-ps1	protein_coding
ENSMUSG00000086422	5	38575031	38575429	4930421P07Rik	processed_pseudogene
ENSMUSG00000096078	12	115446409	115446869	Ighv1-62-2	IG_V_gene
ENSMUSG00000110896	10	50333764	50334749	RP23-309H21.1	TEC
ENSMUSG00000082303	2	70856689	70857586	Gm13633	processed_pseudogene
ENSMUSG00000110720	10	50422134	50422808	RP24-236E2.1	processed_pseudogene
ENSMUSG00000004677	8	71272714	71360713	Myo9b	protein_coding
ENSMUSG00000083136	X	158174826	158177487	Gm15170	processed_pseudogene
ENSMUSG00000111083	10	50424086	50424340	RP24-236E2.2	TEC
ENSMUSG00000111202	10	50425044	50425330	RP24-236E2.3	lincRNA
ENSMUSG00000076902	14	54192303	54192361	Traj27	TR_J_gene
ENSMUSG00000081650	17	35220834	35224134	Gm16181	protein_coding
ENSMUSG00000023341	16	97535308	97560900	Mx2	polymorphic_pseudogene
ENSMUSG00000094080	10	78950636	78958378	Olfr8	protein_coding
ENSMUSG00000092403	17	37170762	37185730	Gm20497	lincRNA
ENSMUSG00000042419	17	35220175	35235792	Nfkbil1	protein_coding
ENSMUSG00000062224	10	51756173	51757194	4933411G06Rik	protein_coding
ENSMUSG00000092270	17	37175854	37176772	Gm7031	processed_pseudogene
ENSMUSG00000006403	1	171250421	171260637	Adamts4	protein_coding
ENSMUSG00000081797	X	158248797	158249370	Gm8662	processed_pseudogene
ENSMUSG00000038664	9	66350450	66508775	Herc1	protein_coding
ENSMUSG00000099777	Y	88260288	88260983	Gm21777	unprocessed_pseudogene
ENSMUSG00000030533	7	80325292	80341005	Unc45a	protein_coding
ENSMUSG00000099839	1	87142874	87146983	Gm29374	lincRNA
ENSMUSG00000085868	2	70877829	70884408	Gm13632	lincRNA
ENSMUSG00000096399	7	7786151	7819867	Vmn2r35	protein_coding
ENSMUSG00000100930	Y	88266844	88270188	Gm28866	lincRNA
ENSMUSG00000086424	15	86185728	86187152	Gm15569	antisense
ENSMUSG00000100440	Y	88302085	88305320	Gm28405	lincRNA
ENSMUSG00000102000	13	107687397	107692173	1700006H21Rik	lincRNA
ENSMUSG00000022661	16	45382135	45409053	Cd200	protein_coding
ENSMUSG00000038637	7	141194157	141210055	Lrrc56	protein_coding
ENSMUSG00000102705	3	10220995	10223433	4632432E15Rik	TEC
ENSMUSG00000105835	5	65427427	65492833	Gm43552	protein_coding
ENSMUSG00000104434	3	10232180	10232311	Gm37421	processed_pseudogene
ENSMUSG00000032468	9	99478372	99568899	Armc8	protein_coding
ENSMUSG00000105601	5	65531568	65535760	Gm42725	TEC
ENSMUSG00000081279	4	3103759	3104592	Vmn1r-ps2	unprocessed_pseudogene
ENSMUSG00000073747	4	134190804	134203004	Gm7534	protein_coding
ENSMUSG00000035186	17	37193892	37196095	Ubd	protein_coding
ENSMUSG00000101494	Y	88401353	88402048	Gm21792	unprocessed_pseudogene
ENSMUSG00000029201	5	65413221	65435949	Ugdh	protein_coding
ENSMUSG00000102834	3	10241812	10242308	1700029B24Rik	TEC
ENSMUSG00000045095	6	93675455	94283917	Magi1	protein_coding
ENSMUSG00000083221	6	30719873	30720103	Gm14528	processed_pseudogene
ENSMUSG00000080823	11	86185329	86185642	Atp5l-ps2	processed_pseudogene
ENSMUSG00000103778	2	15031801	15034176	Gm36930	TEC
ENSMUSG00000093427	10	52189248	52189807	Gm18513	processed_pseudogene
ENSMUSG00000099649	Y	88418292	88419873	Gm28406	lincRNA
ENSMUSG00000093563	10	52119319	52119869	Gm20630	processed_pseudogene
ENSMUSG00000092433	7	7842899	7858604	Vmn2r-ps40	unprocessed_pseudogene
ENSMUSG00000002325	14	55603571	55610030	Irf9	protein_coding
ENSMUSG00000013643	11	58379043	58390728	Lypd8	protein_coding
ENSMUSG00000105654	3	89116724	89116976	Gm29704	processed_pseudogene
ENSMUSG00000089800	10	52384659	52385093	Rps19-ps10	processed_pseudogene
ENSMUSG00000081772	4	134199830	134200150	Gm13131	processed_pseudogene
ENSMUSG00000080819	X	26476105	26492662	Gm2005	unprocessed_pseudogene
ENSMUSG00000086015	11	95858865	95861044	4833417C18Rik	processed_transcript
ENSMUSG00000043827	17	37196707	37198011	Olfr94	protein_coding
ENSMUSG00000085578	11	95858162	95859174	Gm11527	lincRNA
ENSMUSG00000033106	8	106200717	106210935	Slc7a6os	protein_coding
ENSMUSG00000100391	Y	88430978	88431592	Gm28978	unprocessed_pseudogene
ENSMUSG00000042774	10	78963309	78971338	Olfr1353	protein_coding
ENSMUSG00000091651	7	7876651	7902462	Vmn2r36	protein_coding
ENSMUSG00000101984	Y	88474113	88477024	Gm29436	lincRNA
ENSMUSG00000067597	X	100524838	100546144	Dgat2l6	protein_coding
ENSMUSG00000027896	3	107291230	107312115	Slc16a4	protein_coding
ENSMUSG00000015568	8	68880491	68907448	Lpl	protein_coding
ENSMUSG00000082405	11	73226048	73226266	Gm16021	processed_pseudogene
ENSMUSG00000033545	8	111536097	111626030	Znrf1	protein_coding
ENSMUSG00000085799	10	39424618	39424996	Gm6963	processed_pseudogene
ENSMUSG00000049561	17	37207950	37213118	Olfr95	protein_coding
ENSMUSG00000037754	2	158665398	158766334	Ppp1r16b	protein_coding
ENSMUSG00000087177	10	39621412	39732007	E130307A14Rik	antisense
ENSMUSG00000015452	17	34597862	34600936	Ager	protein_coding
ENSMUSG00000057240	19	11169418	11196737	Ms4a13	protein_coding
ENSMUSG00000046493	10	78981050	78987903	Olfr1352	protein_coding
ENSMUSG00000084095	4	9958208	9959130	Gm11834	processed_pseudogene
ENSMUSG00000019230	1	138825186	138848577	Lhx9	protein_coding
ENSMUSG00000072387	3	47050382	47051639	Gm10356	processed_pseudogene
ENSMUSG00000104641	5	65476505	65478061	Gm43290	TEC
ENSMUSG00000107195	5	65493096	65494015	4930589O11Rik	TEC
ENSMUSG00000092221	7	7914737	7920811	Gm7230	unprocessed_pseudogene
ENSMUSG00000037822	5	65446844	65537184	Smim14	protein_coding
ENSMUSG00000079324	2	68656486	68748467	4932414N04Rik	protein_coding
ENSMUSG00000085877	X	74889663	74890424	Spin2-ps4	processed_pseudogene
ENSMUSG00000102923	1	180256429	180274963	Gm31728	antisense
ENSMUSG00000063216	10	79012472	79019645	Olfr1351	protein_coding
ENSMUSG00000082501	4	9959354	9960016	Gm11835	processed_pseudogene
ENSMUSG00000010609	1	180227004	180263438	Psen2	protein_coding
ENSMUSG00000002769	17	46725664	46729168	Gnmt	protein_coding
ENSMUSG00000084215	4	10438815	10439743	Gm11814	processed_pseudogene
ENSMUSG00000100348	8	57320987	57324233	Gm28063	antisense
ENSMUSG00000100637	Y	88534613	88560905	Gm20819	unprocessed_pseudogene
ENSMUSG00000038193	8	57320983	57324633	Hand2	protein_coding
ENSMUSG00000086915	10	39558496	39613682	Gm16365	antisense
ENSMUSG00000032356	9	89909908	90026977	Rasgrf1	protein_coding
ENSMUSG00000076580	6	70171809	70172270	Igkv8-27	IG_V_gene
ENSMUSG00000098058	18	50220071	50220815	Gm8529	processed_pseudogene
ENSMUSG00000066196	4	43651335	43653594	Spag8	protein_coding
ENSMUSG00000097985	3	47084732	47085734	Gm5274	processed_pseudogene
ENSMUSG00000101850	Y	88621155	88621850	Gm29437	unprocessed_pseudogene
ENSMUSG00000048003	4	134211970	134227383	Catsper4	protein_coding
ENSMUSG00000100152	1	128493845	128494432	Gm29598	processed_pseudogene
ENSMUSG00000102220	3	47230538	47231003	Rpl23a-ps5	processed_pseudogene
ENSMUSG00000019843	10	39368855	39565381	Fyn	protein_coding
ENSMUSG00000096767	12	115460999	115461485	Ighv1-62-3	IG_V_gene
ENSMUSG00000095063	X	26522656	26545565	Slx	protein_coding
ENSMUSG00000032122	9	37227585	37255738	Slc37a2	protein_coding
ENSMUSG00000031807	8	71592176	71601092	Pgls	protein_coding
ENSMUSG00000015665	X	100572251	100578205	Awat1	protein_coding
ENSMUSG00000104917	5	65430106	65431580	Gm43289	TEC
ENSMUSG00000105144	3	96666503	96666982	Rpl21-ps11	processed_pseudogene
ENSMUSG00000100990	1	94204417	94205259	Gm7891	processed_pseudogene
ENSMUSG00000108283	6	54693646	54694057	Gm44008	TEC
ENSMUSG00000100128	6	89698719	89699517	Vmn1r-ps25	unprocessed_pseudogene
ENSMUSG00000087289	4	107783720	107789921	4933424M12Rik	lincRNA
ENSMUSG00000099436	Y	88661193	88664536	Gm28977	lincRNA
ENSMUSG00000100347	1	94468715	94469887	Gm7895	processed_pseudogene
ENSMUSG00000038065	6	54681624	54703851	Mturn	protein_coding
ENSMUSG00000068877	3	94693556	94704413	Selenbp2	protein_coding
ENSMUSG00000103491	3	47263078	47265800	Gm10730	TEC
ENSMUSG00000075066	2	90136273	90142296	Olfr32	protein_coding
ENSMUSG00000110161	9	8004830	8009269	Gm45494	bidirectional_promoter_lncRNA
ENSMUSG00000018263	5	119832668	119885219	Tbx5	protein_coding
ENSMUSG00000100518	1	94797083	94802472	4930440C22Rik	lincRNA
ENSMUSG00000103798	3	47459629	47460338	Gm2229	processed_pseudogene
ENSMUSG00000100130	9	66417746	66448496	Gm28379	antisense
ENSMUSG00000085115	11	78708738	78709761	Gm11197	processed_pseudogene
ENSMUSG00000040428	7	45526330	45554229	Plekha4	protein_coding
ENSMUSG00000029229	5	74997988	75044774	Chic2	protein_coding
ENSMUSG00000101651	6	54680930	54681917	Gm28402	antisense
ENSMUSG00000049576	10	52542320	52545739	Zfa-ps	transcribed_processed_pseudogene
ENSMUSG00000099592	1	95255963	95256810	Gm5264	processed_pseudogene
ENSMUSG00000097183	3	145650312	145677580	Gm17501	lincRNA
ENSMUSG00000028873	4	124918465	124939311	Cdca8	protein_coding
ENSMUSG00000043243	8	71597648	71607936	Fam129c	protein_coding
ENSMUSG00000109381	7	84208183	84210514	Gm44826	TEC
ENSMUSG00000107205	5	75020236	75023081	Gm42576	TEC
ENSMUSG00000103094	3	69119742	69122724	Gm37558	TEC
ENSMUSG00000038602	10	52690533	53111622	Slc35f1	protein_coding
ENSMUSG00000109091	7	84226829	84232919	Gm44827	lincRNA
ENSMUSG00000027782	3	69067149	69127113	Kpna4	protein_coding
ENSMUSG00000109414	7	120156115	120166000	Gm44569	lincRNA
ENSMUSG00000023973	17	46735705	46752214	Cnpy3	protein_coding
ENSMUSG00000105608	3	145738727	145739166	Gm43408	processed_pseudogene
ENSMUSG00000024673	19	11249675	11266241	Ms4a1	protein_coding
ENSMUSG00000038354	3	96670131	96691032	Ankrd35	protein_coding
ENSMUSG00000074923	2	118663303	118698020	Pak6	protein_coding
ENSMUSG00000108121	6	134624982	134625732	Gm43952	TEC
ENSMUSG00000007122	1	172209894	172219868	Casq1	protein_coding
ENSMUSG00000032718	6	134609207	134632488	Mansc1	protein_coding
ENSMUSG00000030909	7	120173858	120185586	Anks4b	protein_coding
ENSMUSG00000027654	2	158768093	158786637	Fam83d	protein_coding
ENSMUSG00000087200	4	107793161	107802064	Lrp8os3	bidirectional_promoter_lncRNA
ENSMUSG00000085271	5	111734284	111761725	E130006D01Rik	lincRNA
ENSMUSG00000107162	5	75048479	75050036	Gm18593	processed_pseudogene
ENSMUSG00000086255	11	95869154	95876380	Gm11534	antisense
ENSMUSG00000097091	19	11196817	11299886	4930526L06Rik	antisense
ENSMUSG00000013418	11	95865943	95914891	B4galnt2	protein_coding
ENSMUSG00000101031	19	11215010	11230540	Ms4a12	protein_coding
ENSMUSG00000031958	8	111623785	111630374	Ldhd	protein_coding
